MSA,YearMonth,UnemploymentRate,HPI (Seasonally Adjusted)
12220,199911,4.0,
12220,199912,3.9,
12220,200001,4.7,
12220,200002,4.4,
12220,200003,4.3,
12220,200004,3.3,
12220,200005,3.8,
12220,200006,4.7,
12220,200007,5.0,
12220,200008,4.9,
12220,200009,4.2,
12220,200010,4.3,
12220,200011,4.1,
12220,200012,3.8,
12220,200101,4.2,
12220,200102,4.0,
12220,200103,4.0,
12220,200104,3.6,
12220,200105,3.5,
12220,200106,4.7,
12220,200107,4.5,
12220,200108,4.9,
12220,200109,4.4,
12220,200110,5.1,
12220,200111,4.6,
12220,200112,4.4,
12220,200201,5.0,
12220,200202,5.1,
12220,200203,4.8,
12220,200204,4.4,
12220,200205,4.1,
12220,200206,5.3,
12220,200207,5.1,
12220,200208,5.3,
12220,200209,4.7,
12220,200210,4.7,
12220,200211,4.8,
12220,200212,4.6,
12220,200301,5.1,
12220,200302,4.9,
12220,200303,4.6,
12220,200304,4.1,
12220,200305,4.3,
12220,200306,5.7,
12220,200307,5.5,
12220,200308,5.6,
12220,200309,5.0,
12220,200310,5.0,
12220,200311,4.8,
12220,200312,4.6,
12220,200401,5.2,
12220,200402,4.9,
12220,200403,5.0,
12220,200404,4.3,
12220,200405,4.2,
12220,200406,5.1,
12220,200407,5.2,
12220,200408,5.0,
12220,200409,4.5,
12220,200410,4.4,
12220,200411,4.3,
12220,200412,4.2,
12220,200501,4.9,
12220,200502,4.7,
12220,200503,4.1,
12220,200504,3.7,
12220,200505,3.5,
12220,200506,4.2,
12220,200507,4.2,
12220,200508,3.9,
12220,200509,3.7,
12220,200510,3.7,
12220,200511,3.5,
12220,200512,3.5,
12220,200601,4.2,
12220,200602,3.9,
12220,200603,3.4,
12220,200604,3.3,
12220,200605,3.1,
12220,200606,4.1,
12220,200607,4.1,
12220,200608,3.8,
12220,200609,3.4,
12220,200610,3.3,
12220,200611,3.5,
12220,200612,3.4,
12220,200701,4.3,
12220,200702,4.0,
12220,200703,3.5,
12220,200704,3.3,
12220,200705,3.3,
12220,200706,4.2,
12220,200707,4.1,
12220,200708,4.2,
12220,200709,3.9,
12220,200710,3.9,
12220,200711,4.1,
12220,200712,4.5,
12220,200801,5.5,
12220,200802,4.9,
12220,200803,5.1,
12220,200804,4.4,
12220,200805,5.2,
12220,200806,5.9,
12220,200807,6.2,
12220,200808,6.2,
12220,200809,6.1,
12220,200810,6.1,
12220,200811,6.3,
12220,200812,6.8,
12220,200901,7.8,
12220,200902,7.7,
12220,200903,7.9,
12220,200904,7.2,
12220,200905,8.0,
12220,200906,9.1,
12220,200907,9.0,
12220,200908,9.0,
12220,200909,9.1,
12220,200910,9.3,
12220,200911,9.6,
12220,200912,9.9,
12220,201001,10.8,
12220,201002,10.5,
12220,201003,10.2,
12220,201004,9.3,
12220,201005,9.2,
12220,201006,9.7,
12220,201007,9.3,
12220,201008,9.2,
12220,201009,9.2,
12220,201010,9.1,
12220,201011,9.2,
12220,201012,9.0,
12220,201101,9.5,
12220,201102,9.2,
12220,201103,9.0,
12220,201104,8.5,
12220,201105,8.6,
12220,201106,9.6,
12220,201107,9.0,
12220,201108,9.0,
12220,201109,8.3,
12220,201110,8.0,
12220,201111,7.7,
12220,201112,7.7,
12220,201201,8.2,
12220,201202,7.7,
12220,201203,7.6,
12220,201204,6.9,
12220,201205,7.3,
12220,201206,8.5,
12220,201207,8.2,
12220,201208,7.6,
12220,201209,6.8,
12220,201210,6.8,
12220,201211,6.4,
12220,201212,6.8,
12220,201301,7.5,
12220,201302,6.9,
12220,201303,6.6,
12220,201304,5.8,
12220,201305,5.9,
12220,201306,7.0,
12220,201307,6.8,
12220,201308,6.5,
12220,201309,5.9,
12220,201310,6.1,
12220,201311,5.8,
12220,201312,5.9,
12220,201401,6.6,
12220,201402,6.6,
12220,201403,6.6,
12220,201404,5.5,
12220,201405,5.6,
12220,201406,6.5,
12220,201407,6.5,
12220,201408,6.4,
12220,201409,5.5,
12220,201410,5.4,
12220,201411,5.1,
12220,201412,4.9,
12220,201501,6.0,
12220,201502,5.6,
12220,201503,5.3,
12220,201504,5.0,
12220,201505,5.4,
12220,201506,6.1,
12220,201507,6.3,
12220,201508,5.8,
12220,201509,5.3,
12220,201510,5.2,
12220,201511,5.3,
12220,201512,5.3,
12220,201601,5.6,
12220,201602,5.4,
12220,201603,5.3,
12220,201604,4.8,
12220,201605,4.7,
12220,201606,5.9,
12220,201607,5.6,
12220,201608,5.4,
12220,201609,5.1,
12220,201610,5.1,
12220,201611,4.6,
12220,201612,4.7,
12220,201701,5.2,
12220,201702,4.9,
12220,201703,4.6,
12220,201704,3.8,
12220,201705,3.8,
12220,201706,4.6,
12220,201707,4.3,
12220,201708,4.2,
12220,201709,3.5,
12220,201710,3.4,
12220,201711,3.4,
12220,201712,3.3,
12220,201801,4.0,
12220,201802,3.9,
12220,201803,3.8,
12220,201804,3.2,
12220,201805,3.2,
12220,201806,4.3,
12220,201807,4.0,
12220,201808,3.9,
12220,201809,3.5,
12220,201810,3.4,
12220,201811,3.2,
12220,201812,3.3,
12220,201901,4.0,
12220,201902,3.5,
12220,201903,3.4,
12220,201904,2.5,
12220,201905,2.5,
12220,201906,3.2,
12220,201907,3.1,
12220,201908,3.0,
12220,201909,2.6,
12220,201910,2.5,
12220,201911,2.5,
12220,201912,2.6,
12220,202001,3.2,
12220,202002,2.9,
12220,202003,3.5,
12220,202004,12.7,
12220,202005,10.0,
12220,202006,8.4,
12220,202007,7.3,
12220,202008,5.7,
12220,202009,5.3,
12220,202010,4.3,
12220,202011,4.0,
12220,202012,3.7,
12220,202101,3.9,
12220,202102,3.5,
12220,202103,3.1,
12220,202104,2.7,
12220,202105,2.7,
12220,202106,3.5,
12220,202107,3.2,
12220,202108,3.2,
12220,202109,2.6,
12220,202110,2.4,
12220,202111,2.2,
12220,202112,2.1,
12220,202201,2.8,
12220,202202,2.6,
12220,202203,2.2,
12220,202204,1.8,
12220,202205,2.0,
12220,202206,2.9,
12220,202207,2.8,
12220,202208,2.8,
12220,202209,2.2,
12220,202210,2.2,
12220,202211,2.0,
12220,202212,1.8,
12220,202301,2.4,
12220,202302,2.4,
12220,202303,2.1,
12220,202304,1.6,
12220,202305,2.0,
12220,202306,2.7,
12220,202307,2.5,
12220,202308,2.6,
12220,202309,2.4,
12220,202310,2.3,
12220,202311,2.2,
12220,202312,2.3,
12220,202401,2.9,
12220,202402,2.9,
12220,202403,2.7,
12220,202404,2.3,
12220,202405,2.3,
12220,202406,3.2,
12220,202407,3.7,
12220,202408,3.5,
12220,202409,3.0,
12220,202410,3.0,
12220,202411,3.1,
12220,202412,2.8,
12220,202501,3.0,
12220,202502,3.1,
13820,199901,3.3,141.27
13820,199902,3.6,141.27
13820,199903,3.2,141.27
13820,199904,3.2,142.64
13820,199905,3.0,142.64
13820,199906,3.6,142.64
13820,199907,3.4,144.41
13820,199908,3.6,144.41
13820,199909,3.5,144.41
13820,199910,3.3,145.04
13820,199911,3.3,145.04
13820,199912,3.0,145.04
13820,200001,4.4,146.01
13820,200002,4.3,146.01
13820,200003,4.0,146.01
13820,200004,3.5,147.68
13820,200005,3.7,147.68
13820,200006,4.3,147.68
13820,200007,4.1,148.84
13820,200008,4.3,148.84
13820,200009,3.8,148.84
13820,200010,3.8,150.8
13820,200011,3.7,150.8
13820,200012,3.5,150.8
13820,200101,4.0,150.38
13820,200102,4.1,150.38
13820,200103,4.0,150.38
13820,200104,3.6,153.31
13820,200105,3.5,153.31
13820,200106,4.3,153.31
13820,200107,4.0,153.7
13820,200108,4.6,153.7
13820,200109,4.5,153.7
13820,200110,4.7,154.69
13820,200111,4.8,154.69
13820,200112,4.6,154.69
13820,200201,5.1,156.84
13820,200202,5.2,156.84
13820,200203,5.0,156.84
13820,200204,4.6,158.7
13820,200205,4.5,158.7
13820,200206,5.3,158.7
13820,200207,5.1,161.0
13820,200208,5.4,161.0
13820,200209,5.0,161.0
13820,200210,4.9,160.65
13820,200211,5.0,160.65
13820,200212,4.9,160.65
13820,200301,5.4,164.92
13820,200302,5.3,164.92
13820,200303,5.0,164.92
13820,200304,4.6,167.06
13820,200305,4.8,167.06
13820,200306,5.7,167.06
13820,200307,5.2,166.64
13820,200308,5.4,166.64
13820,200309,5.1,166.64
13820,200310,5.1,171.54
13820,200311,5.0,171.54
13820,200312,4.8,171.54
13820,200401,5.3,172.7
13820,200402,5.2,172.7
13820,200403,5.2,172.7
13820,200404,4.6,174.9
13820,200405,4.6,174.9
13820,200406,5.3,174.9
13820,200407,5.0,178.05
13820,200408,5.1,178.05
13820,200409,4.7,178.05
13820,200410,4.6,181.39
13820,200411,4.4,181.39
13820,200412,4.3,181.39
13820,200501,4.8,185.07
13820,200502,4.8,185.07
13820,200503,4.2,185.07
13820,200504,3.8,186.67
13820,200505,3.7,186.67
13820,200506,4.4,186.67
13820,200507,4.1,191.6
13820,200508,4.0,191.6
13820,200509,3.8,191.6
13820,200510,3.8,195.32
13820,200511,3.7,195.32
13820,200512,3.7,195.32
13820,200601,4.3,197.37
13820,200602,4.3,197.37
13820,200603,3.9,197.37
13820,200604,3.5,203.08
13820,200605,3.4,203.08
13820,200606,4.1,203.08
13820,200607,4.0,204.82
13820,200608,3.9,204.82
13820,200609,3.5,204.82
13820,200610,3.2,206.05
13820,200611,3.3,206.05
13820,200612,3.2,206.05
13820,200701,3.9,210.06
13820,200702,3.8,210.06
13820,200703,3.4,210.06
13820,200704,3.1,209.84
13820,200705,3.1,209.84
13820,200706,3.9,209.84
13820,200707,3.9,211.61
13820,200708,3.9,211.61
13820,200709,3.7,211.61
13820,200710,3.5,210.82
13820,200711,3.7,210.82
13820,200712,4.0,210.82
13820,200801,4.5,204.98
13820,200802,4.4,204.98
13820,200803,4.4,204.98
13820,200804,4.0,208.0
13820,200805,4.5,208.0
13820,200806,5.4,208.0
13820,200807,5.6,204.81
13820,200808,5.9,204.81
13820,200809,5.8,204.81
13820,200810,5.9,201.34
13820,200811,6.1,201.34
13820,200812,6.5,201.34
13820,200901,7.6,195.88
13820,200902,8.1,195.88
13820,200903,8.1,195.88
13820,200904,7.7,195.89
13820,200905,8.3,195.89
13820,200906,9.5,195.89
13820,200907,9.6,197.82
13820,200908,10.1,197.82
13820,200909,10.1,197.82
13820,200910,9.9,191.59
13820,200911,9.7,191.59
13820,200912,9.9,191.59
13820,201001,10.5,201.25
13820,201002,10.3,201.25
13820,201003,10.1,201.25
13820,201004,9.3,196.55
13820,201005,9.2,196.55
13820,201006,9.8,196.55
13820,201007,9.7,184.17
13820,201008,9.7,184.17
13820,201009,9.5,184.17
13820,201010,9.4,182.89
13820,201011,9.4,182.89
13820,201012,9.1,182.89
13820,201101,9.5,182.86
13820,201102,9.5,182.86
13820,201103,9.0,182.86
13820,201104,8.5,174.73
13820,201105,8.5,174.73
13820,201106,9.3,174.73
13820,201107,9.1,173.33
13820,201108,8.9,173.33
13820,201109,8.6,173.33
13820,201110,8.1,177.31
13820,201111,7.6,177.31
13820,201112,7.5,177.31
13820,201201,7.9,174.85
13820,201202,7.8,174.85
13820,201203,7.4,174.85
13820,201204,6.7,175.8
13820,201205,7.1,175.8
13820,201206,7.7,175.8
13820,201207,7.6,183.6
13820,201208,7.4,183.6
13820,201209,6.8,183.6
13820,201210,6.7,179.52
13820,201211,6.4,179.52
13820,201212,6.6,179.52
13820,201301,7.3,179.94
13820,201302,7.0,179.94
13820,201303,6.4,179.94
13820,201304,5.9,184.77
13820,201305,6.0,184.77
13820,201306,6.8,184.77
13820,201307,6.5,190.62
13820,201308,6.6,190.62
13820,201309,6.4,190.62
13820,201310,6.4,190.51
13820,201311,6.0,190.51
13820,201312,5.9,190.51
13820,201401,6.6,192.12
13820,201402,6.7,192.12
13820,201403,6.3,192.12
13820,201404,5.5,196.82
13820,201405,5.7,196.82
13820,201406,6.2,196.82
13820,201407,6.4,191.68
13820,201408,6.3,191.68
13820,201409,5.7,191.68
13820,201410,5.5,195.19
13820,201411,5.4,195.19
13820,201412,5.2,195.19
13820,201501,5.9,199.07
13820,201502,5.7,199.07
13820,201503,5.3,199.07
13820,201504,5.0,199.8
13820,201505,5.3,199.8
13820,201506,5.7,199.8
13820,201507,5.8,204.75
13820,201508,5.6,204.75
13820,201509,5.4,204.75
13820,201510,5.4,205.23
13820,201511,5.3,205.23
13820,201512,5.3,205.23
13820,201601,5.8,206.02
13820,201602,5.7,206.02
13820,201603,5.6,206.02
13820,201604,5.1,211.85
13820,201605,5.0,211.85
13820,201606,5.7,211.85
13820,201607,5.6,212.28
13820,201608,5.6,212.28
13820,201609,5.6,212.28
13820,201610,5.5,217.02
13820,201611,5.0,217.02
13820,201612,5.0,217.02
13820,201701,5.5,219.35
13820,201702,5.3,219.35
13820,201703,4.6,219.35
13820,201704,4.0,221.47
13820,201705,3.9,221.47
13820,201706,4.4,221.47
13820,201707,4.2,222.52
13820,201708,4.1,222.52
13820,201709,3.6,222.52
13820,201710,3.5,227.88
13820,201711,3.4,227.88
13820,201712,3.3,227.88
13820,201801,3.9,233.29
13820,201802,3.9,233.29
13820,201803,3.6,233.29
13820,201804,3.2,233.19
13820,201805,3.2,233.19
13820,201806,4.1,233.19
13820,201807,3.8,239.38
13820,201808,3.7,239.38
13820,201809,3.4,239.38
13820,201810,3.4,239.96
13820,201811,3.1,239.96
13820,201812,3.2,239.96
13820,201901,3.9,243.3
13820,201902,3.5,243.3
13820,201903,3.2,243.3
13820,201904,2.6,248.32
13820,201905,2.5,248.32
13820,201906,3.1,248.32
13820,201907,3.0,252.58
13820,201908,3.0,252.58
13820,201909,2.6,252.58
13820,201910,2.5,255.06
13820,201911,2.5,255.06
13820,201912,2.5,255.06
13820,202001,3.2,257.9
13820,202002,3.0,257.9
13820,202003,3.4,257.9
13820,202004,11.8,263.74
13820,202005,9.5,263.74
13820,202006,8.4,263.74
13820,202007,7.6,268.21
13820,202008,6.1,268.21
13820,202009,5.7,268.21
13820,202010,4.7,275.88
13820,202011,4.3,275.88
13820,202012,4.0,275.88
13820,202101,4.1,289.26
13820,202102,3.8,289.26
13820,202103,3.4,289.26
13820,202104,3.1,293.41
13820,202105,2.9,293.41
13820,202106,3.7,293.41
13820,202107,3.3,302.8
13820,202108,3.2,302.8
13820,202109,2.6,302.8
13820,202110,2.5,318.99
13820,202111,2.2,318.99
13820,202112,2.2,318.99
13820,202201,2.9,326.67
13820,202202,2.7,326.67
13820,202203,2.2,326.67
13820,202204,1.9,340.11
13820,202205,2.0,340.11
13820,202206,2.8,340.11
13820,202207,2.6,351.24
13820,202208,2.6,351.24
13820,202209,2.2,351.24
13820,202210,2.2,353.9
13820,202211,2.0,353.9
13820,202212,1.8,353.9
13820,202301,2.4,353.62
13820,202302,2.3,353.62
13820,202303,2.0,353.62
13820,202304,1.6,360.71
13820,202305,1.9,360.71
13820,202306,2.5,360.71
13820,202307,2.4,361.45
13820,202308,2.6,361.45
13820,202309,2.4,361.45
13820,202310,2.4,368.95
13820,202311,2.3,368.95
13820,202312,2.3,368.95
13820,202401,2.9,377.26
13820,202402,3.0,377.26
13820,202403,2.6,377.26
13820,202404,2.2,375.59
13820,202405,2.2,375.59
13820,202406,3.0,375.59
13820,202407,3.2,379.96
13820,202408,3.3,379.96
13820,202409,3.0,379.96
13820,202410,3.0,380.83
13820,202411,3.1,380.83
13820,202412,3.0,380.83
13820,202501,3.2,386.45
13820,202502,3.2,386.45
19300,199901,4.2,
19300,199902,3.9,
19300,199903,3.2,
19300,199904,3.2,
19300,199905,3.1,
19300,199906,3.4,
19300,199907,3.3,
19300,199908,3.1,
19300,199909,3.2,
19300,199910,3.0,
19300,199911,3.1,
19300,199912,3.1,
19300,200001,4.4,
19300,200002,4.3,
19300,200003,3.9,
19300,200004,3.3,
19300,200005,3.5,
19300,200006,4.0,
19300,200007,3.7,
19300,200008,3.8,
19300,200009,3.6,
19300,200010,3.5,
19300,200011,3.6,
19300,200012,3.4,
19300,200101,4.1,
19300,200102,4.1,
19300,200103,4.3,
19300,200104,4.0,
19300,200105,3.7,
19300,200106,4.4,
19300,200107,4.1,
19300,200108,4.6,
19300,200109,4.4,
19300,200110,4.6,
19300,200111,4.7,
19300,200112,4.6,
19300,200201,5.4,
19300,200202,5.4,
19300,200203,5.0,
19300,200204,4.3,
19300,200205,4.3,
19300,200206,5.3,
19300,200207,5.1,
19300,200208,5.3,
19300,200209,5.0,
19300,200210,5.0,
19300,200211,5.1,
19300,200212,5.0,
19300,200301,5.7,
19300,200302,5.5,
19300,200303,4.9,
19300,200304,4.4,
19300,200305,4.4,
19300,200306,5.2,
19300,200307,5.0,
19300,200308,4.9,
19300,200309,4.8,
19300,200310,4.8,
19300,200311,4.8,
19300,200312,4.8,
19300,200401,5.6,
19300,200402,5.4,
19300,200403,5.3,
19300,200404,4.4,
19300,200405,4.3,
19300,200406,4.8,
19300,200407,4.6,
19300,200408,4.6,
19300,200409,5.1,
19300,200410,6.0,
19300,200411,5.6,
19300,200412,5.1,
19300,200501,5.5,
19300,200502,5.3,
19300,200503,4.3,
19300,200504,3.6,
19300,200505,3.5,
19300,200506,3.9,
19300,200507,3.5,
19300,200508,3.5,
19300,200509,3.8,
19300,200510,3.7,
19300,200511,3.6,
19300,200512,3.5,
19300,200601,4.1,
19300,200602,4.0,
19300,200603,3.3,
19300,200604,2.9,
19300,200605,2.9,
19300,200606,3.4,
19300,200607,3.3,
19300,200608,3.2,
19300,200609,2.9,
19300,200610,2.8,
19300,200611,2.8,
19300,200612,2.8,
19300,200701,3.5,
19300,200702,3.5,
19300,200703,3.0,
19300,200704,2.6,
19300,200705,2.6,
19300,200706,3.2,
19300,200707,3.1,
19300,200708,3.3,
19300,200709,3.3,
19300,200710,3.0,
19300,200711,3.2,
19300,200712,3.7,
19300,200801,4.3,
19300,200802,4.2,
19300,200803,4.1,
19300,200804,3.4,
19300,200805,3.9,
19300,200806,4.7,
19300,200807,4.9,
19300,200808,5.2,
19300,200809,5.2,
19300,200810,5.5,
19300,200811,5.8,
19300,200812,6.7,
19300,200901,7.5,
19300,200902,8.1,
19300,200903,7.7,
19300,200904,7.1,
19300,200905,7.5,
19300,200906,8.2,
19300,200907,8.6,
19300,200908,8.9,
19300,200909,9.5,
19300,200910,9.9,
19300,200911,10.2,
19300,200912,10.6,
19300,201001,11.6,
19300,201002,11.4,
19300,201003,10.7,
19300,201004,9.7,
19300,201005,9.2,
19300,201006,9.1,
19300,201007,9.2,
19300,201008,9.5,
19300,201009,9.5,
19300,201010,9.5,
19300,201011,9.8,
19300,201012,9.6,
19300,201101,10.1,
19300,201102,10.1,
19300,201103,9.3,
19300,201104,8.7,
19300,201105,8.5,
19300,201106,9.2,
19300,201107,8.7,
19300,201108,8.8,
19300,201109,8.8,
19300,201110,8.6,
19300,201111,8.2,
19300,201112,8.4,
19300,201201,9.1,
19300,201202,9.0,
19300,201203,8.0,
19300,201204,7.2,
19300,201205,7.4,
19300,201206,7.8,
19300,201207,7.7,
19300,201208,7.6,
19300,201209,7.3,
19300,201210,7.4,
19300,201211,7.1,
19300,201212,7.5,
19300,201301,8.4,
19300,201302,8.0,
19300,201303,6.9,
19300,201304,6.2,
19300,201305,6.2,
19300,201306,6.7,
19300,201307,6.3,
19300,201308,6.5,
19300,201309,6.5,
19300,201310,6.6,
19300,201311,6.5,
19300,201312,6.5,
19300,201401,7.4,
19300,201402,7.3,
19300,201403,6.6,
19300,201404,5.5,
19300,201405,5.6,
19300,201406,6.0,
19300,201407,6.1,
19300,201408,6.1,
19300,201409,5.9,
19300,201410,5.7,
19300,201411,5.6,
19300,201412,5.7,
19300,201501,6.5,
19300,201502,6.3,
19300,201503,5.6,
19300,201504,5.0,
19300,201505,5.2,
19300,201506,5.5,
19300,201507,5.5,
19300,201508,5.5,
19300,201509,5.3,
19300,201510,5.4,
19300,201511,5.4,
19300,201512,5.6,
19300,201601,5.7,
19300,201602,5.5,
19300,201603,5.0,
19300,201604,4.5,
19300,201605,4.4,
19300,201606,4.8,
19300,201607,4.7,
19300,201608,4.8,
19300,201609,4.9,
19300,201610,4.9,
19300,201611,4.6,
19300,201612,4.7,
19300,201701,5.3,
19300,201702,5.1,
19300,201703,4.2,
19300,201704,3.6,
19300,201705,3.4,
19300,201706,3.8,
19300,201707,3.6,
19300,201708,3.7,
19300,201709,3.4,
19300,201710,3.3,
19300,201711,3.3,
19300,201712,3.4,
19300,201801,4.0,
19300,201802,3.9,
19300,201803,3.5,
19300,201804,3.0,
19300,201805,2.9,
19300,201806,3.6,
19300,201807,3.3,
19300,201808,3.4,
19300,201809,3.1,
19300,201810,3.2,
19300,201811,3.0,
19300,201812,3.2,
19300,201901,3.8,
19300,201902,3.3,
19300,201903,3.1,
19300,201904,2.4,
19300,201905,2.3,
19300,201906,2.7,
19300,201907,2.5,
19300,201908,2.7,
19300,201909,2.4,
19300,201910,2.3,
19300,201911,2.4,
19300,201912,2.5,
19300,202001,3.2,
19300,202002,2.9,
19300,202003,3.2,
19300,202004,14.0,
19300,202005,9.6,
19300,202006,7.6,
19300,202007,6.7,
19300,202008,5.2,
19300,202009,4.8,
19300,202010,4.1,
19300,202011,3.8,
19300,202012,3.5,
19300,202101,3.8,
19300,202102,3.5,
19300,202103,3.0,
19300,202104,2.7,
19300,202105,2.5,
19300,202106,3.1,
19300,202107,2.8,
19300,202108,2.8,
19300,202109,2.3,
19300,202110,2.1,
19300,202111,2.0,
19300,202112,1.9,
19300,202201,2.7,
19300,202202,2.5,
19300,202203,2.1,
19300,202204,1.8,
19300,202205,1.9,
19300,202206,2.6,
19300,202207,2.3,
19300,202208,2.4,
19300,202209,2.1,
19300,202210,2.0,
19300,202211,1.9,
19300,202212,1.8,
19300,202301,2.4,
19300,202302,2.3,
19300,202303,1.9,
19300,202304,1.6,
19300,202305,1.7,
19300,202306,2.3,
19300,202307,2.2,
19300,202308,2.4,
19300,202309,2.3,
19300,202310,2.2,
19300,202311,2.2,
19300,202312,2.3,
19300,202401,2.9,
19300,202402,2.9,
19300,202403,2.5,
19300,202404,2.1,
19300,202405,2.1,
19300,202406,2.8,
19300,202407,2.9,
19300,202408,3.1,
19300,202409,2.8,
19300,202410,2.8,
19300,202411,2.9,
19300,202412,3.0,
19300,202501,3.1,
19300,202502,3.2,
19460,199901,4.7,
19460,199902,4.9,
19460,199903,4.3,
19460,199904,4.0,
19460,199905,4.1,
19460,199906,5.4,
19460,199907,5.0,
19460,199908,4.5,
19460,199909,4.7,
19460,199910,4.7,
19460,199911,4.6,
19460,199912,4.7,
19460,200001,5.1,
19460,200002,5.1,
19460,200003,4.6,
19460,200004,4.1,
19460,200005,4.2,
19460,200006,4.7,
19460,200007,4.7,
19460,200008,4.6,
19460,200009,4.2,
19460,200010,4.0,
19460,200011,4.0,
19460,200012,3.9,
19460,200101,5.8,
19460,200102,4.9,
19460,200103,4.5,
19460,200104,4.4,
19460,200105,4.3,
19460,200106,5.1,
19460,200107,5.4,
19460,200108,6.5,
19460,200109,5.2,
19460,200110,5.5,
19460,200111,5.7,
19460,200112,6.4,
19460,200201,7.1,
19460,200202,7.0,
19460,200203,6.7,
19460,200204,6.3,
19460,200205,5.5,
19460,200206,6.7,
19460,200207,6.9,
19460,200208,6.5,
19460,200209,6.0,
19460,200210,5.7,
19460,200211,6.3,
19460,200212,6.2,
19460,200301,6.9,
19460,200302,6.4,
19460,200303,6.0,
19460,200304,5.6,
19460,200305,5.9,
19460,200306,6.6,
19460,200307,6.8,
19460,200308,6.8,
19460,200309,6.9,
19460,200310,6.1,
19460,200311,8.0,
19460,200312,6.0,
19460,200401,7.3,
19460,200402,7.1,
19460,200403,6.8,
19460,200404,5.6,
19460,200405,5.5,
19460,200406,6.2,
19460,200407,6.3,
19460,200408,5.8,
19460,200409,5.7,
19460,200410,6.0,
19460,200411,5.4,
19460,200412,5.1,
19460,200501,5.7,
19460,200502,5.6,
19460,200503,5.3,
19460,200504,4.2,
19460,200505,4.3,
19460,200506,5.0,
19460,200507,5.3,
19460,200508,4.6,
19460,200509,4.2,
19460,200510,4.2,
19460,200511,4.1,
19460,200512,4.1,
19460,200601,4.7,
19460,200602,5.0,
19460,200603,4.5,
19460,200604,3.9,
19460,200605,3.7,
19460,200606,4.4,
19460,200607,4.4,
19460,200608,4.0,
19460,200609,3.5,
19460,200610,3.6,
19460,200611,3.5,
19460,200612,4.9,
19460,200701,4.2,
19460,200702,4.1,
19460,200703,3.5,
19460,200704,3.2,
19460,200705,3.3,
19460,200706,4.0,
19460,200707,3.9,
19460,200708,3.9,
19460,200709,3.7,
19460,200710,3.4,
19460,200711,3.5,
19460,200712,3.9,
19460,200801,4.7,
19460,200802,6.3,
19460,200803,4.6,
19460,200804,4.3,
19460,200805,5.0,
19460,200806,5.7,
19460,200807,5.7,
19460,200808,6.1,
19460,200809,6.1,
19460,200810,6.2,
19460,200811,6.8,
19460,200812,7.5,
19460,200901,8.9,
19460,200902,9.1,
19460,200903,8.9,
19460,200904,8.8,
19460,200905,10.1,
19460,200906,9.9,
19460,200907,10.8,
19460,200908,10.9,
19460,200909,10.9,
19460,200910,11.0,
19460,200911,10.9,
19460,200912,11.2,
19460,201001,12.5,
19460,201002,12.9,
19460,201003,11.7,
19460,201004,10.8,
19460,201005,10.4,
19460,201006,10.6,
19460,201007,10.8,
19460,201008,10.6,
19460,201009,10.3,
19460,201010,10.3,
19460,201011,10.3,
19460,201012,10.1,
19460,201101,12.1,
19460,201102,10.4,
19460,201103,10.0,
19460,201104,9.5,
19460,201105,9.2,
19460,201106,9.9,
19460,201107,9.8,
19460,201108,9.6,
19460,201109,9.5,
19460,201110,8.9,
19460,201111,8.4,
19460,201112,8.4,
19460,201201,9.3,
19460,201202,9.3,
19460,201203,8.8,
19460,201204,8.0,
19460,201205,8.1,
19460,201206,8.8,
19460,201207,8.8,
19460,201208,8.3,
19460,201209,7.6,
19460,201210,7.6,
19460,201211,7.3,
19460,201212,7.4,
19460,201301,8.3,
19460,201302,8.0,
19460,201303,7.4,
19460,201304,6.7,
19460,201305,6.9,
19460,201306,7.7,
19460,201307,7.4,
19460,201308,7.3,
19460,201309,7.2,
19460,201310,7.1,
19460,201311,6.8,
19460,201312,6.8,
19460,201401,7.5,
19460,201402,7.6,
19460,201403,7.3,
19460,201404,6.5,
19460,201405,6.7,
19460,201406,7.2,
