MSA_FIPS_Code,YearMonth,UnemploymentRate
37340,202203,3.0
37340,202204,2.7
37340,202205,2.8
37340,202206,3.2
37340,202207,3.1
37340,202208,3.0
37340,202209,2.9
37340,202210,2.9
37340,202211,2.9
37340,202212,2.6
37340,202213,3.0
37340,202301,3.0
37340,202302,2.9
37340,202303,2.8
37340,202304,2.5
37340,202305,2.9
37340,202306,3.1
37340,202307,3.2
37340,202308,3.4
37340,202309,3.3
37340,202310,3.4
37340,202311,3.2
37340,202312,3.1
37340,202313,3.1
37340,202401,3.4
37340,202402,3.3
37340,202403,3.2
37340,202404,3.0
37340,202405,3.2
37340,202406,3.7
37340,202407,4.0
37340,202408,3.9
37340,202409,3.7
37340,202410,3.6
37340,202411,3.6
37340,202412,3.3
37340,202413,3.5
37340,202501,4.0
37340,202502,4.0
37460,199001,14.3
37460,199002,11.4
37460,199003,8.8
37460,199004,7.5
37460,199005,7.3
37460,199006,7.1
37460,199007,6.7
37460,199008,6.2
37460,199009,7.2
37460,199010,9.2
37460,199011,11.2
37460,199012,11.7
37460,199013,9.0
37460,199101,13.3
37460,199102,11.1
37460,199103,8.5
37460,199104,7.2
37460,199105,7.0
37460,199106,6.9
37460,199107,6.1
37460,199108,5.7
37460,199109,6.2
37460,199110,7.7
37460,199111,10.0
37460,199112,10.8
37460,199113,8.3
37460,199201,12.7
37460,199202,11.4
37460,199203,9.2
37460,199204,8.1
37460,199205,8.1
37460,199206,8.5
37460,199207,8.0
37460,199208,7.8
37460,199209,8.5
37460,199210,9.8
37460,199211,11.3
37460,199212,11.0
37460,199213,9.5
37460,199301,13.0
37460,199302,11.6
37460,199303,9.7
37460,199304,8.4
37460,199305,8.2
37460,199306,8.4
37460,199307,8.0
37460,199308,9.1
37460,199309,8.8
37460,199310,9.0
37460,199311,10.2
37460,199312,10.5
37460,199313,9.5
37460,199401,12.4
37460,199402,10.6
37460,199403,8.6
37460,199404,7.4
37460,199405,7.6
37460,199406,7.4
37460,199407,6.9
37460,199408,6.1
37460,199409,6.5
37460,199410,7.3
37460,199411,9.4
37460,199412,8.6
37460,199413,8.2
37460,199501,10.2
37460,199502,7.9
37460,199503,6.1
37460,199504,5.8
37460,199505,5.3
37460,199506,5.3
37460,199507,5.3
37460,199508,4.8
37460,199509,5.5
37460,199510,7.5
37460,199511,9.0
37460,199512,8.5
37460,199513,6.7
37460,199601,9.6
37460,199602,8.0
37460,199603,6.3
37460,199604,5.7
37460,199605,5.3
37460,199606,5.1
37460,199607,4.9
37460,199608,4.5
37460,199609,4.8
37460,199610,5.7
37460,199611,7.8
37460,199612,7.9
37460,199613,6.3
37460,199701,9.7
37460,199702,8.6
37460,199703,7.0
37460,199704,6.0
37460,199705,5.7
37460,199706,6.0
37460,199707,5.9
37460,199708,5.2
37460,199709,5.3
37460,199710,6.4
37460,199711,8.2
37460,199712,8.6
37460,199713,6.9
37460,199801,9.9
37460,199802,8.0
37460,199803,7.4
37460,199804,5.5
37460,199805,5.1
37460,199806,5.3
37460,199807,4.8
37460,199808,6.2
37460,199809,6.7
37460,199810,7.8
37460,199811,7.9
37460,199812,7.5
37460,199813,6.8
37460,199901,9.0
37460,199902,7.5
37460,199903,5.9
37460,199904,5.7
37460,199905,5.3
37460,199906,5.6
37460,199907,5.3
37460,199908,5.0
37460,199909,5.3
37460,199910,6.0
37460,199911,7.1
37460,199912,7.7
37460,199913,6.2
37460,200001,6.1
37460,200002,5.1
37460,200003,4.4
37460,200004,3.9
37460,200005,4.1
37460,200006,4.4
37460,200007,4.3
37460,200008,4.3
37460,200009,4.2
37460,200010,4.5
37460,200011,5.5
37460,200012,5.6
37460,200013,4.7
37460,200101,6.6
37460,200102,5.4
37460,200103,4.9
37460,200104,4.7
37460,200105,4.4
37460,200106,4.8
37460,200107,4.6
37460,200108,4.8
37460,200109,4.9
37460,200110,5.7
37460,200111,6.9
37460,200112,7.0
37460,200113,5.4
37460,200201,7.7
37460,200202,6.6
37460,200203,5.9
37460,200204,5.6
37460,200205,5.2
37460,200206,5.5
37460,200207,5.2
37460,200208,5.1
37460,200209,5.1
37460,200210,5.5
37460,200211,6.7
37460,200212,6.5
37460,200213,5.9
37460,200301,7.1
37460,200302,6.2
37460,200303,5.4
37460,200304,5.1
37460,200305,5.0
37460,200306,5.5
37460,200307,5.2
37460,200308,5.0
37460,200309,5.0
37460,200310,5.0
37460,200311,5.5
37460,200312,5.3
37460,200313,5.4
37460,200401,5.9
37460,200402,5.0
37460,200403,4.6
37460,200404,4.3
37460,200405,4.3
37460,200406,4.6
37460,200407,4.3
37460,200408,4.1
37460,200409,3.9
37460,200410,4.1
37460,200411,4.4
37460,200412,4.5
37460,200413,4.5
37460,200501,4.8
37460,200502,4.3
37460,200503,3.7
37460,200504,3.4
37460,200505,3.3
37460,200506,3.6
37460,200507,3.4
37460,200508,3.2
37460,200509,3.4
37460,200510,3.3
37460,200511,3.6
37460,200512,3.4
37460,200513,3.6
37460,200601,3.9
37460,200602,3.3
37460,200603,2.9
37460,200604,2.8
37460,200605,2.9
37460,200606,3.2
37460,200607,3.2
37460,200608,3.1
37460,200609,3.1
37460,200610,3.0
37460,200611,3.5
37460,200612,3.6
37460,200613,3.2
37460,200701,4.2
37460,200702,3.7
37460,200703,3.3
37460,200704,3.2
37460,200705,3.2
37460,200706,3.5
37460,200707,3.7
37460,200708,3.6
37460,200709,3.7
37460,200710,3.7
37460,200711,4.2
37460,200712,4.8
37460,200713,3.7
37460,200801,5.4
37460,200802,4.8
37460,200803,4.5
37460,200804,4.3
37460,200805,4.7
37460,200806,5.2
37460,200807,5.5
37460,200808,5.6
37460,200809,5.8
37460,200810,6.5
37460,200811,7.5
37460,200812,9.0
37460,200813,5.7
37460,200901,9.7
37460,200902,9.4
37460,200903,8.7
37460,200904,8.3
37460,200905,8.4
37460,200906,8.8
37460,200907,8.5
37460,200908,8.5
37460,200909,8.7
37460,200910,9.3
37460,200911,10.1
37460,200912,10.7
37460,200913,9.1
37460,201001,12.0
37460,201002,11.3
37460,201003,10.3
37460,201004,9.7
37460,201005,9.6
37460,201006,9.6
37460,201007,9.7
37460,201008,9.9
37460,201009,10.4
37460,201010,10.8
37460,201011,11.6
37460,201012,11.6
37460,201013,10.5
37460,201101,12.2
37460,201102,11.5
37460,201103,10.5
37460,201104,9.9
37460,201105,9.9
37460,201106,10.1
37460,201107,9.9
37460,201108,9.8
37460,201109,10.0
37460,201110,10.1
37460,201111,10.3
37460,201112,10.5
37460,201113,10.4
37460,201201,10.9
37460,201202,10.1
37460,201203,9.1
37460,201204,8.5
37460,201205,8.6
37460,201206,8.9
37460,201207,8.7
37460,201208,8.4
37460,201209,8.3
37460,201210,8.5
37460,201211,8.7
37460,201212,9.2
37460,201213,9.0
37460,201301,10.0
37460,201302,8.8
37460,201303,7.7
